JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration,row_num
1889,51,5,20-Apr-25,ProductPage,Click,154,1
1891,12,20,18-Jul-25,ProductPage,Click,285,1
1892,92,2,10-Aug-25,ProductPage,Click,155,1
1916,67,10,04-Jan-24,ProductPage,Click,85,1
1920,10,4,05-Sep-24,ProductPage,Click,21,1
1921,28,12,30-Mar-23,ProductPage,Click,172,1
1922,81,10,27-Dec-23,ProductPage,Click,93,1
1935,68,14,05-Apr-24,ProductPage,Click,209,1
1959,68,2,12-Jul-23,ProductPage,Click,106,1
1973,83,20,20-Aug-23,ProductPage,Click,151,1
2041,75,18,08-Sep-25,ProductPage,Click,34,1
2051,88,11,12-Aug-25,ProductPage,Click,188,1
2079,4,13,02-Oct-23,ProductPage,Click,153,1
2083,19,13,11-Jan-25,ProductPage,Click,162,1
2094,18,2,11-Feb-25,ProductPage,Click,231,1
2134,60,4,04-May-25,ProductPage,Click,160,1
2141,40,3,22-Sep-25,ProductPage,Click,191,1
2143,46,16,04-Dec-24,ProductPage,Click,283,1
2163,46,18,26-Jul-25,ProductPage,Click,217,1
2173,98,2,14-Jan-23,ProductPage,Click,298,1
2176,63,7,02-Aug-25,ProductPage,Click,134,1
2177,77,19,06-Jan-25,ProductPage,Click,183,1
2178,34,5,22-Aug-23,ProductPage,Click,41,1
2184,34,7,02-Jun-23,ProductPage,Click,275,1
2185,39,12,17-Mar-23,ProductPage,Click,57,1
2186,57,20,03-Dec-23,ProductPage,Click,224,1
2191,7,8,23-Dec-24,ProductPage,Click,289,1
2203,6,11,22-Aug-24,ProductPage,Click,136,1
2204,81,3,18-Jan-23,ProductPage,Click,234,1
2208,60,1,04-Jun-25,ProductPage,Click,281,1
2220,99,3,26-Jun-24,ProductPage,Click,281,1
2223,61,20,11-Nov-23,ProductPage,Click,159,1
2229,7,8,11-Jun-23,ProductPage,Click,181,1
2240,19,6,09-Jun-25,ProductPage,Click,107,1
2241,84,1,12-Jan-24,ProductPage,Click,15,1
2261,93,13,13-May-23,ProductPage,Click,74,1
2279,33,2,05-Sep-25,ProductPage,Click,149,1
2281,93,4,21-Apr-24,ProductPage,Click,172,1
2289,91,12,16-Jul-23,ProductPage,Click,252,1
2309,21,7,20-Aug-25,ProductPage,Click,30,1
2310,31,3,23-Sep-23,ProductPage,Click,133,1
2321,46,9,20-May-24,ProductPage,Click,213,1
2330,64,6,20-Feb-25,ProductPage,Click,251,1
2384,11,7,08-Jan-23,ProductPage,Click,17,1
2394,87,5,30-Sep-25,ProductPage,Click,273,1
2395,74,9,11-Oct-23,ProductPage,Click,245,1
2396,59,13,10-Aug-25,ProductPage,Click,89,1
2397,72,9,08-Nov-25,ProductPage,Click,197,1
2402,70,2,08-Jul-23,ProductPage,Click,222,1
2403,63,14,09-Aug-23,ProductPage,Click,274,1
2410,43,4,06-Oct-25,ProductPage,Click,224,1
2415,83,16,12-Aug-24,ProductPage,Click,193,1
2416,29,20,03-Mar-23,ProductPage,Click,163,1
2433,90,8,30-Jan-24,ProductPage,Click,256,1
2435,71,3,25-Feb-25,ProductPage,Click,101,1
2455,33,9,18-Mar-25,ProductPage,Click,144,1
2479,23,16,06-Nov-24,ProductPage,Click,145,1
2534,45,7,13-Aug-24,ProductPage,Click,120,1
2543,10,7,13-Feb-25,ProductPage,Click,215,1
2547,1,20,10-Jan-24,ProductPage,Click,70,1
2550,10,20,29-Jul-24,ProductPage,Click,142,1
2553,14,4,21-Jun-24,ProductPage,Click,214,1
2569,9,4,16-Dec-24,ProductPage,Click,98,1
2570,47,2,17-Mar-24,ProductPage,Click,226,1
2571,10,19,16-Jan-24,ProductPage,Click,33,1
2572,41,15,17-Feb-25,ProductPage,Click,191,1
2579,69,14,12-Dec-23,ProductPage,Click,224,1
2632,69,5,29-Apr-25,ProductPage,Click,96,1
2633,94,4,23-Apr-23,ProductPage,Click,56,1
2634,84,20,31-Jan-25,ProductPage,Click,251,1
2650,47,3,30-Jul-24,ProductPage,Click,207,1
2651,76,3,19-Jul-23,ProductPage,Click,191,1
2652,21,6,14-Feb-25,ProductPage,Click,117,1
2653,86,2,08-Jun-23,ProductPage,Click,247,1
2654,86,4,30-Jul-23,ProductPage,Click,146,1
2665,70,6,05-Apr-24,ProductPage,Click,300,1
2670,87,19,13-Aug-23,ProductPage,Click,54,1
2674,40,1,01-Aug-24,ProductPage,Click,219,1
2686,50,9,25-Nov-25,ProductPage,Click,99,1
2689,90,8,26-Jan-24,ProductPage,Click,77,1
2690,90,9,22-Aug-23,ProductPage,Click,23,1
2691,79,13,19-Feb-24,ProductPage,Click,207,1
2692,75,10,26-Feb-25,ProductPage,Click,65,1
2693,41,17,22-Feb-23,ProductPage,Click,133,1
2694,47,7,25-Aug-25,ProductPage,Click,266,1
2710,95,11,12-Jan-23,ProductPage,Click,87,1
2715,79,11,30-Aug-24,ProductPage,Click,206,1
2732,12,9,21-Sep-24,ProductPage,Click,123,1
2738,29,15,29-Aug-23,ProductPage,Click,186,1
2739,64,13,23-Jul-24,ProductPage,Click,266,1
2764,91,6,08-May-23,ProductPage,Click,130,1
2765,26,16,28-Jun-23,ProductPage,Click,32,1
2767,57,10,24-May-24,ProductPage,Click,246,1
2768,37,19,07-Jun-23,ProductPage,Click,271,1
2769,70,17,21-Oct-23,ProductPage,Click,56,1
2811,70,16,21-May-25,ProductPage,Click,110,1
2820,45,5,08-Nov-25,ProductPage,Click,69,1
2853,30,18,03-Dec-25,ProductPage,Click,293,1
2861,38,14,23-Oct-25,ProductPage,Click,58,1
2884,85,9,26-Apr-23,ProductPage,Click,78,1
2885,52,9,03-Aug-23,ProductPage,Click,273,1
2899,38,13,03-May-23,ProductPage,Click,100,1
2925,24,8,12-Nov-23,ProductPage,Click,244,1
2926,57,18,20-Jan-24,ProductPage,Click,124,1
2930,37,4,06-Dec-23,ProductPage,Click,177,1
2931,22,7,26-Nov-25,ProductPage,Click,209,1
2945,50,17,29-Dec-24,ProductPage,Click,144,1
2946,43,7,22-Mar-24,ProductPage,Click,228,1
2951,54,11,07-May-24,ProductPage,Click,101,1
2979,71,18,02-Nov-24,ProductPage,Click,30,1
2981,10,14,10-Apr-24,ProductPage,Click,284,1
3033,5,6,07-Jun-24,ProductPage,Click,31,1
3043,55,3,17-May-25,ProductPage,Click,247,1
3048,53,13,25-Sep-23,ProductPage,Click,136,1
3052,25,10,09-Dec-25,ProductPage,Click,252,1
3058,37,20,06-Mar-25,ProductPage,Click,44,1
3059,45,9,15-May-25,ProductPage,Click,275,1
3107,39,4,29-May-25,ProductPage,Click,232,1
3129,14,15,25-Aug-23,ProductPage,Click,192,1
3143,38,20,23-Mar-25,ProductPage,Click,180,1
3147,14,7,11-Nov-24,ProductPage,Click,125,1
3168,84,5,08-Aug-25,ProductPage,Click,32,1
3183,14,5,09-Aug-25,ProductPage,Click,176,1
3185,80,8,09-Oct-23,ProductPage,Click,291,1
3188,100,15,26-May-25,ProductPage,Click,23,1
3222,24,13,25-Apr-23,ProductPage,Click,116,1
3263,98,12,20-Apr-24,ProductPage,Click,69,1
3288,74,7,07-Jul-24,ProductPage,Click,201,1
3289,50,9,06-Jan-23,ProductPage,Click,203,1
3293,31,4,20-Jun-24,ProductPage,Click,167,1
3305,98,14,20-May-25,ProductPage,Click,13,1
3306,99,19,14-Nov-23,ProductPage,Click,109,1
3316,17,1,05-Jun-25,ProductPage,Click,20,1
3336,85,9,04-Sep-25,ProductPage,Click,251,1
3337,38,3,04-Nov-25,ProductPage,Click,147,1
3396,81,9,02-Jan-23,ProductPage,Click,93,1
3410,20,5,04-Feb-23,ProductPage,Click,198,1
3411,36,4,20-Jun-23,ProductPage,Click,109,1
3417,34,20,03-Apr-23,ProductPage,Click,59,1
3418,79,8,16-Apr-24,ProductPage,Click,111,1
3427,24,18,29-Jul-23,ProductPage,Click,283,1
3467,11,1,07-Feb-24,ProductPage,Click,30,1
3479,95,17,13-Sep-23,ProductPage,Click,283,1
3496,65,15,14-Apr-23,ProductPage,Click,186,1
3497,91,18,12-Mar-25,ProductPage,Click,128,1
3499,14,16,24-Jun-23,ProductPage,Click,141,1
3506,35,1,16-Jun-23,ProductPage,Click,209,1
3507,100,12,22-Jan-25,ProductPage,Click,45,1
3508,93,20,15-Mar-25,ProductPage,Click,23,1
3513,24,1,12-Mar-25,ProductPage,Click,264,1
3514,85,9,04-Mar-24,ProductPage,Click,282,1
3542,47,14,15-Jun-24,ProductPage,Click,239,1
3545,78,6,10-Jul-24,ProductPage,Click,29,1
3546,69,11,11-Oct-24,ProductPage,Click,197,1
3547,97,17,20-Aug-25,ProductPage,Click,255,1
3566,50,3,14-Mar-24,ProductPage,Click,82,1
3567,20,9,29-Jun-24,ProductPage,Click,204,1
3573,94,9,09-May-24,ProductPage,Click,88,1
3574,9,1,05-Jul-23,ProductPage,Click,245,1
3642,100,4,25-May-25,ProductPage,Click,160,1
3643,32,1,12-Oct-25,ProductPage,Click,205,1
3644,46,12,23-Sep-25,ProductPage,Click,144,1
3646,66,18,14-Aug-24,ProductPage,Click,247,1
3647,73,13,31-Mar-25,ProductPage,Click,112,1
3660,19,11,03-Aug-25,ProductPage,Click,286,1
3661,63,15,27-Feb-25,ProductPage,Click,25,1
3664,73,5,02-Jan-25,ProductPage,Click,68,1
3665,8,7,18-Jun-24,ProductPage,Click,38,1
3678,67,3,01-May-23,ProductPage,Click,96,1
3679,14,1,17-Dec-23,ProductPage,Click,175,1
3701,70,3,22-Feb-23,ProductPage,Click,205,1
3703,85,15,19-Sep-23,ProductPage,Click,72,1
3704,56,16,17-May-25,ProductPage,Click,234,1
3707,65,10,14-Mar-23,ProductPage,Click,242,1
3709,47,14,24-Dec-23,ProductPage,Click,244,1
3710,18,4,28-May-24,ProductPage,Click,16,1
3719,35,6,06-Mar-24,ProductPage,Click,270,1
3721,32,5,23-Aug-24,ProductPage,Click,185,1
3767,82,15,30-Mar-23,ProductPage,Click,39,1
3774,10,3,23-Feb-24,ProductPage,Click,58,1
3778,17,10,18-May-23,ProductPage,Click,132,1
3779,70,3,11-Nov-23,ProductPage,Click,108,1
3787,19,9,31-Jan-23,ProductPage,Click,183,1
3821,25,16,26-Apr-23,ProductPage,Click,200,1
3841,36,8,13-Jun-23,ProductPage,Click,101,1
3842,19,7,29-Jun-23,ProductPage,Click,257,1
3843,21,9,20-Mar-25,ProductPage,Click,148,1
3844,97,20,18-Mar-25,ProductPage,Click,12,1
3845,77,16,12-Jun-25,ProductPage,Click,86,1
3850,91,10,15-Oct-24,ProductPage,Click,142,1
3856,52,7,27-Jul-24,ProductPage,Click,191,1
3866,93,8,16-Nov-25,ProductPage,Click,277,1
3904,74,13,18-Mar-23,ProductPage,Click,27,1
3905,84,19,29-Jul-25,ProductPage,Click,133,1
3906,60,13,31-Oct-24,ProductPage,Click,256,1
3907,21,16,24-Oct-24,ProductPage,Click,99,1
3920,19,5,06-Sep-25,ProductPage,Click,40,1
3921,64,10,20-Sep-23,ProductPage,Click,251,1
3922,68,5,13-Nov-23,ProductPage,Click,165,1
677,83,8,23-Dec-25,Homepage,Click,262,2
1248,17,8,13-Dec-23,Homepage,Click,153,2
1340,64,9,19-Aug-23,Homepage,Click,49,2
2162,26,15,09-Jun-23,Homepage,Click,219,2
2819,40,5,24-May-25,Homepage,Click,299,2
2935,99,3,05-Apr-23,Homepage,Click,82,2
3051,94,10,09-Apr-24,Homepage,Click,147,2
3127,94,20,27-Jan-24,Homepage,Click,39,2
3166,45,9,26-Jul-24,Homepage,Click,266,2
3401,10,16,27-Feb-23,Homepage,Click,33,2
3748,9,20,15-Feb-23,Homepage,Click,39,2
3912,99,9,13-Jun-25,Homepage,Click,143,2
3930,2,9,22-Sep-24,Homepage,Click,260,2
5,91,10,11-Feb-23,Homepage,Click,156,1
22,12,1,19-Nov-25,Homepage,Click,20,1
35,60,19,21-Jun-23,Homepage,Click,162,1
49,93,14,09-Apr-23,Homepage,Click,69,1
56,97,11,20-Dec-23,Homepage,Click,234,1
61,69,20,12-Jul-25,Homepage,Click,14,1
66,52,2,16-Nov-23,Homepage,Click,242,1
72,47,15,23-Aug-23,Homepage,Click,34,1
74,81,13,26-Sep-24,Homepage,Click,291,1
77,36,4,02-Jun-23,Homepage,Click,100,1
80,64,6,06-Apr-25,Homepage,Click,161,1
82,64,2,07-Jun-25,Homepage,Click,261,1
85,56,4,26-May-23,Homepage,Click,166,1
89,14,9,18-Apr-25,Homepage,Click,104,1
91,99,10,07-Dec-23,Homepage,Click,244,1
94,15,18,20-Sep-24,Homepage,Click,143,1
98,95,8,25-May-25,Homepage,Click,68,1
101,24,12,14-Apr-24,Homepage,Click,37,1
104,51,18,03-May-23,Homepage,Click,156,1
119,93,20,13-Mar-25,Homepage,Click,172,1
121,86,5,17-Oct-25,Homepage,Click,33,1
126,39,4,14-Jan-25,Homepage,Click,142,1
128,34,8,03-Jul-23,Homepage,Click,13,1
129,91,20,05-Jul-25,Homepage,Click,283,1
130,41,13,07-Sep-24,Homepage,Click,73,1
134,40,9,14-Dec-23,Homepage,Click,34,1
142,53,14,31-May-24,Homepage,Click,10,1
143,95,17,13-Mar-25,Homepage,Click,262,1
144,95,12,17-Sep-25,Homepage,Click,179,1
145,60,19,21-Oct-25,Homepage,Click,62,1
150,58,16,20-Apr-24,Homepage,Click,263,1
153,39,19,19-Sep-25,Homepage,Click,253,1
158,17,18,19-Nov-25,Homepage,Click,97,1
164,90,9,19-Oct-25,Homepage,Click,226,1
165,93,15,18-Sep-24,Homepage,Click,169,1
171,29,2,09-Sep-23,Homepage,Click,287,1
174,62,7,12-Dec-24,Homepage,Click,299,1
191,40,10,19-Jul-23,Homepage,Click,100,1
193,88,13,22-Sep-25,Homepage,Click,121,1
195,8,4,12-Aug-25,Homepage,Click,16,1
204,99,20,01-Sep-25,Homepage,Click,21,1
207,46,3,02-Feb-23,Homepage,Click,224,1
219,15,10,29-Dec-24,Homepage,Click,280,1
226,72,20,03-Jun-23,Homepage,Click,206,1
228,40,6,15-Jan-23,Homepage,Click,174,1
236,10,11,27-Jul-25,Homepage,Click,209,1
237,29,4,26-Jun-23,Homepage,Click,260,1
240,15,9,16-Sep-23,Homepage,Click,103,1
243,82,9,20-Apr-24,Homepage,Click,255,1
248,35,20,23-Feb-24,Homepage,Click,46,1
253,71,11,07-Jan-23,Homepage,Click,279,1
254,12,12,09-Feb-25,Homepage,Click,255,1
259,92,14,12-Oct-24,Homepage,Click,16,1
265,99,16,09-Mar-23,Homepage,Click,235,1
269,9,7,14-Nov-25,Homepage,Click,16,1
280,69,15,17-Sep-23,Homepage,Click,223,1
284,88,7,25-Sep-23,Homepage,Click,278,1
288,6,1,11-Apr-23,Homepage,Click,128,1
291,32,6,02-Nov-23,Homepage,Click,264,1
294,41,5,31-Jul-23,Homepage,Click,121,1
297,74,4,04-Mar-24,Homepage,Click,163,1
306,71,2,14-Jul-23,Homepage,Click,179,1
308,80,12,12-Mar-25,Homepage,Click,178,1
315,21,6,05-Nov-23,Homepage,Click,74,1
316,91,19,12-Nov-25,Homepage,Click,260,1
329,88,15,24-Feb-23,Homepage,Click,221,1
333,42,7,15-May-24,Homepage,Click,217,1
334,43,18,24-Sep-24,Homepage,Click,160,1
336,74,11,08-Mar-25,Homepage,Click,237,1
337,71,1,19-Nov-24,Homepage,Click,94,1
346,68,11,12-Jun-24,Homepage,Click,284,1
354,34,3,21-Feb-23,Homepage,Click,110,1
355,97,4,18-Feb-25,Homepage,Click,22,1
358,62,11,09-Aug-23,Homepage,Click,191,1
360,63,18,28-Aug-23,Homepage,Click,270,1
373,51,19,09-Apr-24,Homepage,Click,219,1
397,54,15,17-Mar-23,Homepage,Click,239,1
407,79,6,26-Feb-24,Homepage,Click,35,1
408,36,15,31-Jan-24,Homepage,Click,182,1
409,90,17,28-Jun-25,Homepage,Click,44,1
411,74,19,08-Feb-23,Homepage,Click,231,1
420,25,16,04-Sep-23,Homepage,Click,204,1
423,26,15,12-Jun-23,Homepage,Click,121,1
425,60,16,21-Nov-24,Homepage,Click,287,1
429,100,15,02-Apr-23,Homepage,Click,97,1
437,43,14,08-Jun-25,Homepage,Click,164,1
438,73,10,10-Nov-24,Homepage,Click,45,1
444,76,18,27-Jan-25,Homepage,Click,220,1
446,92,13,04-Apr-24,Homepage,Click,108,1
457,33,19,29-Sep-23,Homepage,Click,71,1
460,45,3,17-Feb-23,Homepage,Click,96,1
470,76,16,23-Jan-24,Homepage,Click,28,1
475,91,6,13-Feb-25,Homepage,Click,90,1
476,80,4,22-Aug-24,Homepage,Click,41,1
480,30,12,23-Oct-25,Homepage,Click,29,1
484,98,7,30-Aug-23,Homepage,Click,222,1
496,76,20,08-Dec-24,Homepage,Click,66,1
500,29,8,31-Jul-25,Homepage,Click,277,1
503,35,9,18-Feb-23,Homepage,Click,239,1
504,4,13,08-Feb-25,Homepage,Click,281,1
505,15,11,16-Feb-23,Homepage,Click,167,1
512,67,11,04-Nov-25,Homepage,Click,229,1
523,85,2,08-Oct-25,Homepage,Click,240,1
531,20,3,22-May-25,Homepage,Click,264,1
534,59,7,16-Jan-25,Homepage,Click,224,1
540,28,6,27-May-24,Homepage,Click,122,1
551,94,11,22-Jun-23,Homepage,Click,115,1
552,93,7,27-Oct-23,Homepage,Click,146,1
553,39,16,18-May-24,Homepage,Click,119,1
561,1,20,04-Jul-25,Homepage,Click,225,1
562,17,20,04-Feb-24,Homepage,Click,46,1
565,26,2,16-Nov-23,Homepage,Click,64,1
575,98,20,30-Jan-23,Homepage,Click,72,1
577,1,1,17-Dec-25,Homepage,Click,115,1
580,90,16,04-Jan-25,Homepage,Click,237,1
587,73,20,19-Jan-25,Homepage,Click,210,1
591,52,6,29-Jun-23,Homepage,Click,171,1
594,55,1,27-May-25,Homepage,Click,88,1
595,100,8,17-Apr-25,Homepage,Click,95,1
614,52,3,10-Oct-25,Homepage,Click,170,1
615,44,11,28-Nov-25,Homepage,Click,245,1
630,63,7,14-Mar-25,Homepage,Click,134,1
634,84,5,20-Dec-25,Homepage,Click,198,1
638,46,11,27-Jan-23,Homepage,Click,244,1
641,88,3,15-Dec-23,Homepage,Click,61,1
644,67,10,05-May-24,Homepage,Click,95,1
652,95,9,31-Mar-23,Homepage,Click,175,1
672,23,11,15-Jun-24,Homepage,Click,26,1
674,90,12,03-Jun-24,Homepage,Click,83,1
677,83,8,23-Dec-25,Homepage,Click,262,1
678,48,19,30-Aug-25,Homepage,Click,161,1
681,81,16,15-Jan-23,Homepage,Click,290,1
707,69,4,29-Feb-24,Homepage,Click,199,1
708,63,16,24-Nov-23,Homepage,Click,145,1
709,6,13,28-Apr-24,Homepage,Click,196,1
712,56,17,06-Sep-25,Homepage,Click,26,1
718,60,13,22-Sep-23,Homepage,Click,179,1
724,26,19,25-Aug-24,Homepage,Click,286,1
726,32,2,03-Dec-24,Homepage,Click,118,1
740,66,6,03-May-25,Homepage,Click,16,1
745,44,1,15-Jun-23,Homepage,Click,115,1
770,62,1,02-Feb-25,Homepage,Click,113,1
779,18,1,29-Feb-24,Homepage,Click,113,1
781,99,2,14-Jul-24,Homepage,Click,233,1
789,12,7,22-Oct-23,Homepage,Click,246,1
790,81,9,03-Dec-23,Homepage,Click,187,1
807,8,16,07-Jun-24,Homepage,Click,94,1
814,53,10,11-Jul-25,Homepage,Click,63,1
816,1,20,17-Dec-23,Homepage,Click,71,1
819,24,9,25-Jan-25,Homepage,Click,144,1
820,19,1,24-Mar-24,Homepage,Click,90,1
822,84,12,19-May-25,Homepage,Click,211,1
829,8,8,21-Mar-23,Homepage,Click,295,1
830,61,19,27-Apr-24,Homepage,Click,223,1
837,64,10,02-Oct-25,Homepage,Click,233,1
845,68,20,05-Aug-25,Homepage,Click,236,1
859,27,4,11-Jul-23,Homepage,Click,249,1
868,29,4,25-Nov-25,Homepage,Click,41,1
880,85,2,18-May-23,Homepage,Click,93,1
890,92,10,13-Sep-23,Homepage,Click,259,1
894,63,2,20-Aug-24,Homepage,Click,193,1
898,94,15,14-Oct-25,Homepage,Click,95,1
904,50,8,13-Jun-23,Homepage,Click,200,1
912,51,15,08-Mar-25,Homepage,Click,176,1
916,49,18,29-Oct-24,Homepage,Click,187,1
923,68,9,03-Jun-23,Homepage,Click,288,1
924,35,20,27-Apr-23,Homepage,Click,70,1
926,20,1,27-Jan-24,Homepage,Click,79,1
927,87,6,12-Jul-25,Homepage,Click,295,1
932,72,7,03-May-25,Homepage,Click,98,1
937,87,4,24-Aug-25,Homepage,Click,61,1
946,55,7,20-Apr-24,Homepage,Click,224,1
949,54,19,07-Jan-25,Homepage,Click,138,1
954,79,17,15-May-24,Homepage,Click,16,1
958,44,6,26-Apr-23,Homepage,Click,235,1
962,34,18,09-Jun-24,Homepage,Click,211,1
968,45,9,20-Jun-24,Homepage,Click,10,1
974,61,5,21-Jun-25,Homepage,Click,138,1
975,25,18,18-Aug-25,Homepage,Click,134,1
979,30,8,20-Apr-23,Homepage,Click,13,1
982,33,20,30-May-23,Homepage,Click,78,1
984,57,14,01-Jan-24,Homepage,Click,200,1
988,39,5,18-Mar-25,Homepage,Click,296,1
993,44,16,19-Jun-23,Homepage,Click,153,1
996,54,4,18-Dec-23,Homepage,Click,197,1
1000,69,8,22-Nov-23,Homepage,Click,272,1
1002,91,3,02-Feb-24,Homepage,Click,291,1
1003,86,13,28-Mar-24,Homepage,Click,64,1
1008,4,11,01-Feb-24,Homepage,Click,219,1
1014,95,20,28-Feb-24,Homepage,Click,175,1
1032,82,14,28-May-24,Homepage,Click,244,1
1035,82,6,19-Aug-24,Homepage,Click,124,1
1042,36,12,27-Oct-25,Homepage,Click,246,1
1057,96,13,12-Jan-23,Homepage,Click,187,1
1058,19,13,15-Mar-23,Homepage,Click,178,1
1060,8,13,29-Mar-23,Homepage,Click,264,1
1062,13,2,14-Dec-25,Homepage,Click,21,1
1065,44,1,21-Mar-24,Homepage,Click,81,1
1068,60,16,08-Oct-25,Homepage,Click,136,1
1074,44,9,31-Dec-24,Homepage,Click,93,1
1075,14,18,20-Jul-23,Homepage,Click,186,1
1077,6,1,13-Mar-25,Homepage,Click,140,1
1083,25,10,29-Jan-25,Homepage,Click,173,1
1085,6,3,09-Dec-25,Homepage,Click,139,1
1093,92,3,25-Apr-24,Homepage,Click,29,1
1096,70,15,04-Apr-23,Homepage,Click,225,1
1110,17,19,23-Dec-23,Homepage,Click,275,1
1115,91,13,20-Apr-24,Homepage,Click,288,1
1116,41,12,21-Aug-23,Homepage,Click,46,1
1117,27,4,03-Mar-24,Homepage,Click,155,1
1122,69,4,03-Oct-25,Homepage,Click,54,1
1123,4,10,22-Oct-24,Homepage,Click,236,1
1127,69,3,25-Dec-24,Homepage,Click,277,1
1130,71,13,18-Mar-25,Homepage,Click,231,1
1149,47,5,09-Aug-23,Homepage,Click,196,1
1156,48,1,16-Feb-23,Homepage,Click,182,1
1158,29,8,02-Sep-25,Homepage,Click,268,1
1159,11,12,19-Apr-23,Homepage,Click,20,1
1163,50,6,05-Sep-24,Homepage,Click,11,1
1165,24,8,03-Mar-23,Homepage,Click,203,1
1185,77,2,04-Feb-23,Homepage,Click,193,1
1190,23,9,27-Feb-23,Homepage,Click,49,1
1206,41,20,03-Apr-23,Homepage,Click,282,1
1209,63,14,19-Dec-25,Homepage,Click,235,1
1215,98,12,19-Apr-24,Homepage,Click,139,1
1221,5,9,25-Dec-23,Homepage,Click,31,1
1222,9,1,27-Mar-23,Homepage,Click,238,1
1240,44,1,03-Oct-24,Homepage,Click,214,1
1243,45,19,05-May-23,Homepage,Click,247,1
1248,17,8,13-Dec-23,Homepage,Click,153,1
1253,78,17,10-Aug-23,Homepage,Click,201,1
1256,83,18,27-Jan-24,Homepage,Click,120,1
1264,84,1,09-Feb-24,Homepage,Click,191,1
1269,13,7,14-Feb-23,Homepage,Click,146,1
1271,87,19,25-Sep-24,Homepage,Click,193,1
1273,65,16,19-Jan-23,Homepage,Click,274,1
1292,42,18,08-Oct-25,Homepage,Click,21,1
1297,63,5,01-Oct-25,Homepage,Click,134,1
1298,89,2,30-Jul-24,Homepage,Click,205,1
1299,74,9,04-Jun-23,Homepage,Click,240,1
1306,50,8,18-Aug-23,Homepage,Click,136,1
1310,94,16,29-Dec-25,Homepage,Click,35,1
1314,40,18,01-Jun-23,Homepage,Click,211,1
1316,60,7,19-Mar-24,Homepage,Click,56,1
1329,38,13,14-Jul-23,Homepage,Click,46,1
1339,99,6,29-Jun-25,Homepage,Click,10,1
1340,64,9,19-Aug-23,Homepage,Click,49,1
1343,97,15,18-Feb-23,Homepage,Click,147,1
1346,4,11,09-Feb-23,Homepage,Click,111,1
1359,62,15,14-Mar-23,Homepage,Click,217,1
1361,94,13,17-Jun-24,Homepage,Click,257,1
1362,79,6,16-Aug-24,Homepage,Click,186,1
1398,55,11,29-Jun-23,Homepage,Click,157,1
1400,54,13,22-Oct-25,Homepage,Click,245,1
1401,30,13,02-Sep-23,Homepage,Click,49,1
1408,14,16,29-Oct-24,Homepage,Click,288,1
1415,92,16,17-Sep-24,Homepage,Click,94,1
1416,97,18,09-Jul-23,Homepage,Click,153,1
1419,82,1,28-Apr-23,Homepage,Click,140,1
1423,65,16,02-Jan-23,Homepage,Click,95,1
1436,52,8,07-Aug-23,Homepage,Click,282,1
1467,32,17,06-Oct-23,Homepage,Click,262,1
1478,60,6,01-Nov-25,Homepage,Click,208,1
1482,84,11,15-Feb-23,Homepage,Click,122,1
1483,59,7,01-Jun-25,Homepage,Click,190,1
1491,92,13,16-Jul-25,Homepage,Click,140,1
1492,20,17,25-Apr-24,Homepage,Click,284,1
1494,33,14,10-Apr-25,Homepage,Click,279,1
1503,96,15,29-Sep-25,Homepage,Click,73,1
1509,22,19,03-Nov-23,Homepage,Click,294,1
1525,54,8,05-Sep-25,Homepage,Click,61,1
1544,90,10,01-Nov-24,Homepage,Click,87,1
1547,90,7,26-Mar-25,Homepage,Click,77,1
1564,88,8,06-Sep-24,Homepage,Click,285,1
1573,49,12,06-Mar-25,Homepage,Click,252,1
1578,41,7,03-Aug-24,Homepage,Click,162,1
1581,22,18,09-Jun-24,Homepage,Click,217,1
1583,66,5,07-Oct-23,Homepage,Click,192,1
1585,66,18,23-Nov-25,Homepage,Click,59,1
1586,75,17,16-Nov-25,Homepage,Click,58,1
1596,28,19,08-Oct-25,Homepage,Click,162,1
1599,66,4,21-Nov-24,Homepage,Click,166,1
1600,26,3,02-Jan-23,Homepage,Click,139,1
1606,14,6,19-Jun-24,Homepage,Click,164,1
1609,33,1,10-Aug-25,Homepage,Click,21,1
1612,50,9,24-Nov-23,Homepage,Click,218,1
1633,34,4,23-Dec-23,Homepage,Click,14,1
1650,77,7,18-Apr-23,Homepage,Click,111,1
1651,82,1,05-Jan-23,Homepage,Click,95,1
1654,40,5,22-Feb-24,Homepage,Click,57,1
1658,58,12,19-Feb-23,Homepage,Click,95,1
1659,83,10,10-Jun-24,Homepage,Click,101,1
1669,9,15,18-Feb-24,Homepage,Click,13,1
1670,66,7,12-Jan-23,Homepage,Click,42,1
1683,76,4,04-Oct-24,Homepage,Click,195,1
1692,45,12,31-Dec-24,Homepage,Click,23,1
1708,47,17,13-Jun-24,Homepage,Click,76,1
1712,37,2,02-Jul-24,Homepage,Click,107,1
1713,21,13,17-Apr-24,Homepage,Click,202,1
1719,54,10,26-Dec-24,Homepage,Click,191,1
1720,72,9,09-Nov-23,Homepage,Click,115,1
1731,37,5,11-Apr-25,Homepage,Click,201,1
1736,41,2,13-Jan-23,Homepage,Click,237,1
1741,44,14,04-Aug-25,Homepage,Click,111,1
1745,5,4,25-Jul-24,Homepage,Click,270,1
1747,2,9,08-Feb-23,Homepage,Click,288,1
1762,67,4,28-May-24,Homepage,Click,259,1
